time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
16:23:42.007,16.30610519043237,9.955721981342794,14.377465703265642,9.955721981342794,16.315914584917678,21.341675282436103,-0.59325,4.495790276012583,0.8890928597649143,24.25721941072223,1.51546,87.99385699999999,1.51546,80,831,0.8,1,1.4876157811710418,0.15222,6.120262,0.15222,171.0758148346698,17.5053,469.21796381999997,17.5053,3.4783072206470695,54,42,0,-0.017855511251838766,0,
16:23:42.222,16.30610519043237,9.955721981342794,14.377465703265642,9.955721981342794,16.315914584917678,21.341675282436103,-0.6132500000000001,4.495790276012583,0.8890928597649143,24.25721941072223,1.51546,87.99385699999999,1.51546,80,831,0.8,1,1.4876157811710418,0.15222,6.120262,0.15222,171.0758148346698,17.5053,469.21796381999997,17.5053,3.4783072206470695,54,40,0,-0.017855511251838766,0,
16:23:42.674,16.30610519043237,9.955721981342794,14.377465703265642,9.955721981342794,16.315914584917678,21.341675282436103,-0.6132500000000001,4.495790276012583,0.8890928597649143,24.25721941072223,1.51546,87.99385699999999,1.51546,80,831,0.8,1,1.4876157811710418,0.15222,6.120262,0.15222,171.0758148346698,17.5053,469.21796381999997,17.5053,3.4783072206470695,54,40,0,-0.017855511251838766,0,
16:23:42.894,16.303036856939993,9.93744262295082,14.376807968967453,9.93744262295082,16.313942248255298,21.341675282436103,-0.6132500000000001,4.495790276012583,0.8885324321987339,24.25721941072223,1.51546,87.99385699999999,1.51546,80,872,0.9,1,1.487895759764307,0.1525,6.120542,0.1525,171.1080123728953,17.537499999999998,469.25016382,17.537499999999998,3.476114717098441,54,40,0,-0.017855511251838766,0,
16:23:43.109,16.303036856939993,9.93744262295082,14.376807968967453,9.93744262295082,16.313942248255298,21.335948231431598,-0.6132500000000001,4.495790276012583,0.8885324321987339,24.25721941072223,1.51546,87.99385699999999,1.51546,80,872,0.9,1,1.487895759764307,0.1525,6.120542,0.1525,171.1080123728953,17.537499999999998,469.25016382,17.537499999999998,3.476114717098441,54,40,0,0,0,
16:23:43.341,16.303036856939993,9.93744262295082,14.376807968967453,9.93744262295082,16.313942248255298,21.335948231431598,-0.58325,4.495790276012583,0.8885324321987339,24.25721941072223,1.51546,87.99385699999999,1.51546,80,872,0.9,1,1.487895759764307,0.1525,6.120542,0.1525,171.1080123728953,17.537499999999998,469.25016382,17.537499999999998,3.476114717098441,54,43,0,0,0,
16:23:43.816,16.303036856939993,9.93744262295082,14.376807968967453,9.93744262295082,16.313942248255298,21.335948231431598,-0.58325,4.495790276012583,0.8885324321987339,24.25721941072223,1.51546,87.99385699999999,1.51546,80,872,0.9,1,1.487895759764307,0.1525,6.120542,0.1525,171.1080123728953,17.537499999999998,469.25016382,17.537499999999998,3.476114717098441,54,43,0,0,0,
16:23:44.037,16.299620837908673,9.917153103159437,14.376075135920573,9.917153103159437,16.3116160890933,21.335948231431598,-0.58325,4.495790276012583,0.9836522745677152,24.25721941072223,1.51546,87.99385699999999,1.51546,80,898,0.9,1,1.4882075878910175,0.152812,6.1208540000000005,0.152812,171.14387260746702,17.57338,469.28604382,17.57338,3.848242364852041,54,43,0,0,0,
16:23:44.316,16.299620837908673,9.917153103159437,14.376075135920573,9.917153103159437,16.3116160890933,21.32965074186251,-0.58325,4.495790276012583,0.9836522745677152,24.25721941072223,1.51546,87.99385699999999,1.51546,80,898,0.9,1,1.4882075878910175,0.152812,6.1208540000000005,0.152812,171.14387260746702,17.57338,469.28604382,17.57338,3.848242364852041,54,43,0,0,0,
16:23:44.585,16.299620837908673,9.917153103159437,14.376075135920573,9.917153103159437,16.3116160890933,21.32965074186251,-0.59325,4.495790276012583,0.9836522745677152,24.25721941072223,1.51546,87.99385699999999,1.51546,80,898,0.9,1,1.4882075878910175,0.152812,6.1208540000000005,0.152812,171.14387260746702,17.57338,469.28604382,17.57338,3.848242364852041,54,42,0,0,0,
16:23:45.023,16.299620837908673,9.917153103159437,14.376075135920573,9.917153103159437,16.3116160890933,21.32965074186251,-0.59325,4.495790276012583,0.9836522745677152,24.25721941072223,1.51546,87.99385699999999,1.51546,80,898,0.9,1,1.4882075878910175,0.152812,6.1208540000000005,0.152812,171.14387260746702,17.57338,469.28604382,17.57338,3.848242364852041,54,42,0,0,0,
16:23:45.267,16.296570285921383,9.899079632375514,14.375419877333167,9.899079632375514,16.309042035153162,21.32965074186251,-0.59325,4.495790276012583,0.8152692649107875,24.25721941072223,1.51546,87.99385699999999,1.51546,80,762,0.8,1,1.48848616519502,0.153091,6.121133,0.153091,171.1759089974273,17.605465,469.31812881999997,17.605465,3.1894947077413556,54,42,0,0,0,
16:23:45.482,16.296570285921383,9.899079632375514,14.375419877333167,9.899079632375514,16.309042035153162,21.323571876812792,-0.59325,4.495790276012583,0.8152692649107875,24.25721941072223,1.51546,87.99385699999999,1.51546,80,762,0.8,1,1.48848616519502,0.153091,6.121133,0.153091,171.1759089974273,17.605465,469.31812881999997,17.605465,3.1894947077413556,54,42,0,0,0,
16:23:45.717,16.296570285921383,9.899079632375514,14.375419877333167,9.899079632375514,16.309042035153162,21.323571876812792,-0.45325000000000004,4.495790276012583,0.8152692649107875,24.25721941072223,1.51546,87.99385699999999,1.51546,80,762,0.8,1,1.48848616519502,0.153091,6.121133,0.153091,171.1759089974273,17.605465,469.31812881999997,17.605465,3.1894947077413556,54,56,0,0,0,
16:23:46.145,16.296570285921383,9.899079632375514,14.375419877333167,9.899079632375514,16.309042035153162,21.323571876812792,-0.45325000000000004,4.495790276012583,0.8152692649107875,24.25721941072223,1.51546,87.99385699999999,1.51546,80,762,0.8,1,1.48848616519502,0.153091,6.121133,0.153091,171.1759089974273,17.605465,469.31812881999997,17.605465,3.1894947077413556,54,56,0,0,0,
16:23:46.374,16.292701950445647,9.876306665623941,14.374590908155303,9.876306665623941,16.306132516694642,21.323571876812792,-0.45325000000000004,4.495790276012583,1.1497935739599212,24.25721941072223,1.51546,87.99385699999999,1.51546,80,806,0.8,1,1.48883957274249,0.153444,6.121486000000001,0.153444,171.21655086538635,17.64606,469.35872381999997,17.64606,4.498220007768212,54,56,0,0,0,
16:23:46.613,16.292701950445647,9.876306665623941,14.374590908155303,9.876306665623941,16.306132516694642,21.31768435943624,-0.45325000000000004,4.495790276012583,1.1497935739599212,24.25721941072223,1.51546,87.99385699999999,1.51546,80,806,0.8,1,1.48883957274249,0.153444,6.121486000000001,0.153444,171.21655086538635,17.64606,469.35872381999997,17.64606,4.498220007768212,54,56,0,0,0,
16:23:46.851,16.292701950445647,9.876306665623941,14.374590908155303,9.876306665623941,16.306132516694642,21.31768435943624,-0.45325000000000004,4.495790276012583,1.1497935739599212,24.25721941072223,1.51546,87.99385699999999,1.51546,80,806,0.8,1,1.48883957274249,0.153444,6.121486000000001,0.153444,171.21655086538635,17.64606,469.35872381999997,17.64606,4.498220007768212,54,56,0,0,0,
16:23:47.290,16.292701950445647,9.876306665623941,14.374590908155303,9.876306665623941,16.306132516694642,21.31768435943624,-0.45325000000000004,4.495790276012583,1.1497935739599212,24.25721941072223,1.51546,87.99385699999999,1.51546,80,806,0.8,1,1.48883957274249,0.153444,6.121486000000001,0.153444,171.21655086538635,17.64606,469.35872381999997,17.64606,4.498220007768212,54,56,0,0,0,
16:23:47.500,16.28879119235434,9.853381967607495,14.37375264279074,9.853381967607495,16.30290582898771,21.31768435943624,-0.45325000000000004,4.495790276012583,1.1426608594812615,24.25721941072223,1.51546,87.99385699999999,1.51546,80,801,0.8,1,1.4891970266098151,0.153801,6.121843,0.153801,171.25765806012873,17.687115,469.39977882,17.687115,4.470315417149301,54,56,0,0,0,
16:23:47.741,16.28879119235434,9.853381967607495,14.37375264279074,9.853381967607495,16.30290582898771,21.312365300307928,-0.45325000000000004,1.750300610548565,1.1426608594812615,24.257846212666674,1.516087,87.99448399999999,1.516087,80,801,0.8,1,1.4891970266098151,0.153801,6.121843,0.153801,171.25765806012873,17.687115,469.39977882,17.687115,4.470315417149301,54,56,0,0.012227918984168565,2,
16:23:47.947,16.28879119235434,9.853381967607495,14.37375264279074,9.853381967607495,16.30290582898771,21.312365300307928,-0.44325000000000003,1.750300610548565,1.1426608594812615,24.257846212666674,1.516087,87.99448399999999,1.516087,80,801,0.8,1,1.4891970266098151,0.153801,6.121843,0.153801,171.25765806012873,17.687115,469.39977882,17.687115,4.470315417149301,54,57,0,0.012227918984168565,2,
16:23:48.417,16.28879119235434,9.853381967607495,14.37375264279074,9.853381967607495,16.30290582898771,21.312365300307928,-0.44325000000000003,1.750300610548565,1.1426608594812615,24.257846212666674,1.516087,87.99448399999999,1.516087,80,801,0.8,1,1.4891970266098151,0.153801,6.121843,0.153801,171.25765806012873,17.687115,469.39977882,17.687115,4.470315417149301,54,57,0,0.012227918984168565,2,
16:23:48.641,16.28457126505008,9.830358242827037,14.372859595963387,9.830358242827037,16.299394730761595,21.312365300307928,-0.44325000000000003,1.750300610548565,1.3387595596838378,24.257846212666674,1.516087,87.99448399999999,1.516087,80,922,0.9,1,1.4896214225012374,0.154225,6.122267000000001,0.154225,171.3064635876423,17.735875,469.44853882,17.735875,5.237492340664893,54,57,0,0.012227918984168565,2,
16:23:48.882,16.28457126505008,9.830358242827037,14.372859595963387,9.830358242827037,16.299394730761595,21.307826313194788,-0.44325000000000003,3.734800594948359,1.3387595596838378,24.259430206416674,1.517671,87.99606799999998,1.517671,80,922,0.9,1,1.4896214225012374,0.154225,6.122267000000001,0.154225,171.3064635876423,17.735875,469.44853882,17.735875,5.237492340664893,54,57,0,0.03102150653778178,5,
16:23:49.113,16.28457126505008,9.830358242827037,14.372859595963387,9.830358242827037,16.299394730761595,21.307826313194788,-0.51325,3.734800594948359,1.3387595596838378,24.259430206416674,1.517671,87.99606799999998,1.517671,80,922,0.9,1,1.4896214225012374,0.154225,6.122267000000001,0.154225,171.3064635876423,17.735875,469.44853882,17.735875,5.237492340664893,54,50,0,0.03102150653778178,5,
16:23:49.631,16.28457126505008,9.830358242827037,14.372859595963387,9.830358242827037,16.299394730761595,21.307826313194788,-0.51325,3.734800594948359,1.3387595596838378,24.259430206416674,1.517671,87.99606799999998,1.517671,80,922,0.9,1,1.4896214225012374,0.154225,6.122267000000001,0.154225,171.3064635876423,17.735875,469.44853882,17.735875,5.237492340664893,54,50,2.3529411764705883,0.03102150653778178,5,
16:23:49.862,16.279359786223175,9.804139561625076,14.37177088217708,9.804139561625076,16.295549783564987,21.307826313194788,-0.51325,3.734800594948359,1.6935647961766294,24.259430206416674,1.517671,87.99606799999998,1.517671,80,1241,1.2,1,1.4901955927619979,0.154799,6.122841,0.154799,171.37249316762976,17.801885,469.51454881999996,17.801885,6.625560642487251,54,50,2.3529411764705883,0.03102150653778178,5,
16:23:50.107,16.279359786223175,9.804139561625076,14.37177088217708,9.804139561625076,16.295549783564987,21.3032517137755,-0.51325,3.542822815841191,1.6935647961766294,24.26147223608334,1.519713,87.99810999999998,1.519713,80,1241,1.2,1,1.4901955927619979,0.154799,6.122841,0.154799,171.37249316762976,17.801885,469.51454881999996,17.801885,6.625560642487251,54,50,2.3529411764705883,0.0367449714161289,6,
16:23:50.364,16.279359786223175,9.804139561625076,14.37177088217708,9.804139561625076,16.295549783564987,21.3032517137755,-0.6332500000000001,3.542822815841191,1.6935647961766294,24.26147223608334,1.519713,87.99810999999998,1.519713,80,1241,1.2,1,1.4901955927619979,0.154799,6.122841,0.154799,171.37249316762976,17.801885,469.51454881999996,17.801885,6.625560642487251,54,38,2.3529411764705883,0.0367449714161289,6,
16:23:50.775,16.279359786223175,9.804139561625076,14.37177088217708,9.804139561625076,16.295549783564987,21.3032517137755,-0.6332500000000001,3.542822815841191,1.6935647961766294,24.26147223608334,1.519713,87.99810999999998,1.519713,80,1241,1.2,1,1.4901955927619979,0.154799,6.122841,0.154799,171.37249316762976,17.801885,469.51454881999996,17.801885,6.625560642487251,54,38,1.5686274509803921,0.0367449714161289,6,
16:23:50.987,16.276040686542515,9.79019893318216,14.371097469162713,9.79019893318216,16.29186044779186,21.3032517137755,-0.6332500000000001,3.542822815841191,1.371118792920695,24.26147223608334,1.519713,87.99810999999998,1.519713,80,1322,1.3,1,1.4906249439486472,0.155228,6.123270000000001,0.155228,171.42186855409443,17.85122,469.56388382,17.85122,5.36408806504415,54,38,1.5686274509803921,0.0367449714161289,6,
16:23:51.213,16.276040686542515,9.79019893318216,14.371097469162713,9.79019893318216,16.29186044779186,21.299387949841073,-0.6332500000000001,5.105319857143026,1.371118792920695,24.26362631905556,1.521867,88.00026399999999,1.521867,80,1322,1.3,1,1.4906249439486472,0.155228,6.123270000000001,0.155228,171.42186855409443,17.85122,469.56388382,17.85122,5.36408806504415,54,38,1.5686274509803921,0.0430966104081601,7,
16:23:51.431,16.276040686542515,9.79019893318216,14.371097469162713,9.79019893318216,16.29186044779186,21.299387949841073,-0.67325,5.105319857143026,1.371118792920695,24.26362631905556,1.521867,88.00026399999999,1.521867,80,1322,1.3,1,1.4906249439486472,0.155228,6.123270000000001,0.155228,171.42186855409443,17.85122,469.56388382,17.85122,5.36408806504415,54,34,1.5686274509803921,0.0430966104081601,7,
16:23:51.878,16.276040686542515,9.79019893318216,14.371097469162713,9.79019893318216,16.29186044779186,21.299387949841073,-0.67325,5.105319857143026,1.371118792920695,24.26362631905556,1.521867,88.00026399999999,1.521867,80,1322,1.3,1,1.4906249439486472,0.155228,6.123270000000001,0.155228,171.42186855409443,17.85122,469.56388382,17.85122,5.36408806504415,54,34,1.9607843137254901,0.0430966104081601,7,
16:23:52.123,16.273310827302602,9.78000771158666,14.370552735524484,9.78000771158666,16.28821647818072,21.299387949841073,-0.67325,5.105319857143026,1.2137987689857703,24.26362631905556,1.521867,88.00026399999999,1.521867,80,1308,1.3,1,1.4910073663895842,0.15561,6.123652000000001,0.15561,171.46584713480217,17.89515,469.60781382,17.89515,4.748620997464835,54,34,1.9607843137254901,0.0430966104081601,7,
16:23:52.429,16.273310827302602,9.78000771158666,14.370552735524484,9.78000771158666,16.28821647818072,21.295156050605474,-0.67325,5.767018536234866,1.2137987689857703,24.265986976888893,1.524228,88.00262499999998,1.524228,80,1308,1.3,1,1.4910073663895842,0.15561,6.123652000000001,0.15561,171.46584713480217,17.89515,469.60781382,17.89515,4.748620997464835,54,34,1.9607843137254901,0.0302152144146309,7,
16:23:52.652,16.273310827302602,9.78000771158666,14.370552735524484,9.78000771158666,16.28821647818072,21.295156050605474,-0.69325,5.767018536234866,1.2137987689857703,24.265986976888893,1.524228,88.00262499999998,1.524228,80,1308,1.3,1,1.4910073663895842,0.15561,6.123652000000001,0.15561,171.46584713480217,17.89515,469.60781382,17.89515,4.748620997464835,54,32,1.9607843137254901,0.0302152144146309,7,
16:23:53.111,16.273310827302602,9.78000771158666,14.370552735524484,9.78000771158666,16.28821647818072,21.295156050605474,-0.69325,5.767018536234866,1.2137987689857703,24.265986976888893,1.524228,88.00262499999998,1.524228,80,1308,1.3,1,1.4910073663895842,0.15561,6.123652000000001,0.15561,171.46584713480217,17.89515,469.60781382,17.89515,4.748620997464835,54,32,0,0.0302152144146309,7,
16:23:53.340,16.2720197775065,9.778653134282395,14.370321109943552,9.778653134282395,16.284770570833643,21.295156050605474,-0.69325,5.767018536234866,0.7752241679091705,24.265986976888893,1.524228,88.00262499999998,1.524228,80,951,1,1,1.4912707401224274,0.155873,6.123915,0.155873,171.49613511407915,17.925395,469.63805881999997,17.925395,3.0328303632666214,54,32,0,0.0302152144146309,7,
16:23:53.551,16.2720197775065,9.778653134282395,14.370321109943552,9.778653134282395,16.284770570833643,21.291247356978975,-0.69325,9.029646249135203,0.7752241679091705,24.268168584638893,1.52641,88.00480699999999,1.52641,80,951,1,1,1.4912707401224274,0.155873,6.123915,0.155873,171.49613511407915,17.925395,469.63805881999997,17.925395,3.0328303632666214,54,32,0,0.012131632679147,7,
16:23:53.782,16.2720197775065,9.778653134282395,14.370321109943552,9.778653134282395,16.284770570833643,21.291247356978975,-0.6132500000000001,9.029646249135203,0.7752241679091705,24.268168584638893,1.52641,88.00480699999999,1.52641,80,951,1,1,1.4912707401224274,0.155873,6.123915,0.155873,171.49613511407915,17.925395,469.63805881999997,17.925395,3.0328303632666214,54,40,0,0.012131632679147,7,
16:23:54.226,16.2720197775065,9.778653134282395,14.370321109943552,9.778653134282395,16.284770570833643,21.291247356978975,-0.6132500000000001,9.029646249135203,0.7752241679091705,24.268168584638893,1.52641,88.00480699999999,1.52641,80,951,1,1,1.4912707401224274,0.155873,6.123915,0.155873,171.49613511407915,17.925395,469.63805881999997,17.925395,3.0328303632666214,54,40,0,0.012131632679147,7,
16:23:54.436,16.2705899623889,9.776031459350063,14.37005558295151,9.776031459350063,16.281545686828423,21.291247356978975,-0.6132500000000001,9.029646249135203,0.8763049216638888,24.268168584638893,1.52641,88.00480699999999,1.52641,80,860,0.9,1,1.4915358718237752,0.156138,6.124180000000001,0.156138,171.52662525973415,17.95587,469.66853382,17.95587,3.428278276037453,54,40,0,0.012131632679147,7,
