time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","OBD Module Voltage (V)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
20:54:10.006,,,,,,13.992684388771307,,17.47699331550769,,3.659177656583335,3.659179,3.659179,3.659179,,,,,,,,,,,,,,,,,,,35,
20:54:10.210,,,,,,,-0.77325,,,,,,,,,,,,,,,,,,,,,24,,,,,
20:54:10.664,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:10.894,10.732396743843141,10.732713081889031,10.732713081889031,10.732713081889031,10.668035628398892,,,,1.0983886899398219,,,,,,1107,1.1,,0.34094692396481685,0.340937,0.340937,0.340937,0.34435639320446504,0.34434637,0.34434637,0.34434637,4.2971139283527116,,,,,,,
20:54:11.117,,,,,,14.015088666665687,,30.04400928582758,,3.669361665583335,3.669363,3.669363,3.669363,,,,,,,,,,,,,,,,,,-0.011907885743413466,33,
20:54:11.344,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,29,,,,,
20:54:11.800,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6.666666666666667,,,
20:54:12.019,10.749168353849317,10.74949905083316,10.74949905083316,10.74949905083316,10.684013334765678,,,,1.329617534521026,,,,,,1109,1.1,,0.34136237751540316,0.341352,0.341352,0.341352,0.3447760012905572,0.34476552,0.34476552,0.34476552,5.201726929002995,,,,,,,
20:54:12.240,,,,,,14.03773071923558,,24.819167274209974,,3.6796782062500015,3.67968,3.67968,3.67968,,,,,,,,,,,,,,,,,,-0.017959931924643423,33,
20:54:12.457,,,,,,,-0.41325000000000006,,,,,,,,,,,,,,,,,,,,,60,,,,,
20:54:12.919,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7.0588235294117645,,,
20:54:13.168,10.750873166671822,10.751219113122595,10.751219113122595,10.751219113122595,10.698087796579319,,,,2.8377521709375704,,,,,,1144,1.1,,0.34226784645336206,0.342257,0.342257,0.342257,0.3456905249178957,0.34567957,0.34567957,0.34567957,11.101848089511071,,,,,,,
20:54:13.457,,,,,,14.06468819362595,,12.333705655640914,,3.6914917650000016,3.691494,3.691494,3.691494,,,,,,,,,,,,,,,,,,,35,
20:54:13.696,,,,,,,-0.65325,,,,,,,,,,,,,,,,,,,,,36,,,,,
20:54:14.154,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.5686274509803921,,,
20:54:14.379,10.76755290695135,10.767898396845029,10.767898396845029,10.767898396845029,10.712526806037634,,,,1.6847913238643346,,,,,,1132,1.1,,0.34283479235257225,0.342824,0.342824,0.342824,0.34626314027609795,0.34625224000000004,0.34625224000000004,0.34625224000000004,6.591237082513919,,,,,,,
20:54:14.605,,,,,,14.087682924406336,,19.586995453127866,,3.702022758000002,3.702025,3.702025,3.702025,,,,,,,,,,,,,,,,,,,33,
20:54:14.842,,,,,,,-0.77325,,,,,,,,,,,,,,,,,,,,,24,,,,,
20:54:15.298,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:15.496,10.787694401555965,10.78804347826087,10.78804347826087,10.78804347826087,10.727501295711232,,,,1.0835053743579817,,,,,,1092,1.1,,0.34317089641193765,0.34316,0.34316,0.34316,0.346602605376057,0.3465916,0.3465916,0.3465916,4.238887452358773,,,,,,,
20:54:15.730,,,,,,14.108954126371211,,29.533771365888445,,3.712020589111113,3.712023,3.712023,3.712023,,,,,,,,,,,,,,,,,,,32,
20:54:15.974,,,,,,,-0.34325000000000006,,,,,,,,,,,,,,,,,,,,,67,,,,,
20:54:16.440,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,9.019607843137255,,,
20:54:16.650,10.78623937018299,10.786594136569292,10.786594136569292,10.786594136569292,10.740147525724774,,,,3.0330956879492263,,,,,,1095,1.1,,0.34414409524161504,0.344133,0.344133,0.344133,0.3475855361940312,0.34757433000000004,0.34757433000000004,0.34757433000000004,11.86607058693153,,,,,,,
20:54:16.873,,,,,,14.131715414524061,,10.879973266623963,,3.7224941391944464,3.722497,3.722497,3.722497,,,,,,,,,,,,,,,,,,,33,
20:54:17.079,,,,,,,-0.39325000000000004,,,,,,,,,,,,,,,,,,,,,62,,,,,
20:54:17.541,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6.2745098039215685,,,
20:54:17.762,10.788393582669482,10.78875186575275,10.78875186575275,10.78875186575275,10.751577066392738,,,,2.924654196918205,,,,,,1141,1.1,,0.34504619345499926,0.345035,0.345035,0.345035,0.34849665538954927,0.34848534999999997,0.34848534999999997,0.34848534999999997,11.441826013231239,,,,,,,
20:54:17.987,,,,,,14.153831263992084,,11.283385240816873,,3.7326949250277797,3.732698,3.732698,3.732698,,,,,,,,,,,,,,,,,,,33,
20:54:18.224,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:54:18.687,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
20:54:18.908,10.797465982505306,10.797818855043536,10.797818855043536,10.797818855043536,10.763332403666531,,,,2.055757964741706,,,,,,1105,1.1,,0.34570101272610754,0.34569,0.34569,0.34569,0.3491580228533686,0.3491469,0.3491469,0.3491469,8.04253199666285,,,,,,,
20:54:19.119,,,,,,14.17633252394703,,16.052473377694664,,3.7430980787777797,3.743101,3.743101,3.743101,,,,,,,,,,,,,,,,,,,33,
20:54:19.371,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,,41,,,,,
20:54:19.819,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:20.048,10.809649166631806,10.809994137404226,10.809994137404226,10.809994137404226,10.7743269419339,,,,1.8086122409965897,,,,,,1067,1.1,,0.3462737801271396,0.346263,0.346263,0.346263,0.349736517928411,0.34972563,0.34972563,0.34972563,7.075649014741273,,,,,,,
20:54:20.280,,,,,,14.198003590991581,,17.693123641785824,,3.7533836610000018,3.753387,3.753387,3.753387,,,,,,,,,,,,,,,,,,0,32,
20:54:20.501,,,,,,,-0.46325000000000005,,,,,,,,,,,,,,,,,,,,,55,,,,,
20:54:20.946,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7.8431372549019605,,,
20:54:21.187,10.815479058263998,10.815835655438915,10.815835655438915,10.815835655438915,10.783567031677945,,,,2.417091793034164,,,,,,1063,1.1,,0.3470381331035059,0.347027,0.347027,0.347027,0.35050851443454095,0.35049726999999997,0.35049726999999997,0.35049726999999997,9.456141441626816,,,,,,,
20:54:21.402,,,,,,14.218991402555615,,13.239050371285463,,3.7633688530000016,3.763372,3.763372,3.763372,,,,,,,,,,,,,,,,,,-0.006254556365905053,32,
20:54:21.657,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,,51,,,,,
20:54:22.093,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4.313725490196078,,,
20:54:22.311,10.822822212627889,10.823182270486665,10.823182270486665,10.823182270486665,10.791753414726637,,,,2.1991339048467693,,,,,,1043,1,,0.3477252771101576,0.347714,0.347714,0.347714,0.35120252988125916,0.35119114,0.35119114,0.35119114,8.6034470487378,,,,,,,
20:54:22.511,,,,,,14.239630407813715,,14.55118304959683,,3.7732111107777793,3.773214,3.773214,3.773214,,,,,,,,,,,,,,,,,,-0.006260555827842295,32,
20:54:22.758,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,47,,,,,
20:54:23.222,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
20:54:23.463,10.83142160572863,10.831768322965317,10.831768322965317,10.831768322965317,10.800711801550358,,,,1.9722460273102684,,,,,,1015,1,,0.34835788395330913,0.348347,0.348347,0.348347,0.35184146279284223,0.35183047,0.35183047,0.35183047,7.715816770252417,,,,,,,
20:54:23.676,,,,,,14.260137846361639,,15.718120138529331,,3.783274253277779,3.783277,3.783277,3.783277,,,,,,,,,,,,,,,,,,-0.012430532087651307,31,
20:54:23.913,,,,,,,-0.70325,,,,,,,,,,,,,,,,,,,,,31,,,,,
20:54:24.345,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:24.558,10.850296770747317,10.850657358862872,10.850657358862872,10.850657358862872,10.80989954144689,,,,1.0586171633016814,,,,,,885,0.9,,0.34867933414296887,0.348668,0.348668,0.348668,0.3521661274843986,0.35215468,0.35215468,0.35215468,4.141519845280018,,,,,,,
20:54:24.810,,,,,,14.27523250556656,,25.504970952663104,,3.791771560527779,3.791774,3.791774,3.791774,,,,,,,,,,,,,,,,,,-0.03126179443279172,27,
20:54:25.057,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,32,,,,,
20:54:25.516,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:25.733,10.863792485253084,10.864152749006495,10.864152749006495,10.864152749006495,10.818336837186639,,,,1.0705403527844675,,,,,,867,0.9,,0.3490283495082285,0.349017,0.349017,0.349017,0.35251863300331077,0.35250717000000004,0.35250717000000004,0.35250717000000004,4.18816572215961,,,,,,,
20:54:25.950,,,,,,14.2903877752624,,25.220908235521623,,3.800323293027779,3.800326,3.800326,3.800326,,,,,,,,,,,,,,,,,,-0.031140674455165055,27,
20:54:26.187,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,32,,,,,
20:54:26.632,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:26.867,10.877771667904588,10.878121108900688,10.878121108900688,10.878121108900688,10.828491144614,,,,1.0705403527844675,,,,,,867,0.9,,0.3493659739375505,0.349355,0.349355,0.349355,0.35285963367692597,0.35284855000000004,0.35284855000000004,0.35284855000000004,4.18816572215961,,,,,,,
20:54:27.107,,,,,,14.304510960430656,,24.286800523094893,,3.808672863694446,3.808676,3.808676,3.808676,,,,,,,,,,,,,,,,,,-0.03698202211892064,26,
20:54:27.324,,,,,,,-0.58325,,,,,,,,,,,,,,,,,,,,,43,,,,,
20:54:27.766,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,5.490196078431373,,,
20:54:27.981,10.879220950590556,10.879569007872577,10.879569007872577,10.879569007872577,10.838582745905114,,,,2.3341586512086874,,,,,,1313,1.3,,0.3500869116448729,0.350076,0.350076,0.350076,0.35358778076132164,0.35357676,0.35357676,0.35357676,9.131690578171703,,,,,,,
20:54:28.221,,,,,,14.316926233389877,,10.710497329328646,,3.81640858313889,3.816412,3.816412,3.816412,,,,,,,,,,,,,,,,,,-0.03739493163007934,25,
20:54:28.457,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
20:54:28.921,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6.666666666666667,,,
20:54:29.139,10.877912618244766,10.878268330155146,10.878268330155146,10.878268330155146,10.847530238217745,,,,2.3393264691190496,,,,,,1286,1.3,,0.35084015813271874,0.350829,0.350829,0.350829,0.35434855971404594,0.35433729,0.35433729,0.35433729,9.15190810455849,,,,,,,
20:54:29.366,,,,,,14.326083182502334,,9.404416309744413,,3.8234063822500013,3.82341,3.82341,3.82341,,,,,,,,,,,,,,,,,,-0.031083591970126962,22,
20:54:29.603,,,,,,,-0.44325000000000003,,,,,,,,,,,,,,,,,,,,,57,,,,,
20:54:30.071,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4.705882352941177,,,
20:54:30.293,10.868003267810057,10.868351559013394,10.868351559013394,10.868351559013394,10.854028382315597,,,,3.0092823830182813,,,,,,1277,1.3,,0.35180394116871033,0.351793,0.351793,0.351793,0.35532198058039743,0.35531093,0.35531093,0.35531093,11.772908225341222,,,,,,,
20:54:30.529,,,,,,14.335366398772448,,7.310713053766063,,3.830517743527779,3.830521,3.830521,3.830521,,,,,,,,,,,,,,,,,,-0.030928070368805023,22,
20:54:30.767,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:54:31.228,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.5686274509803921,,,
20:54:31.463,10.87193546658912,10.872278042688466,10.872278042688466,10.872278042688466,10.86031694743148,,,,1.6194287629340849,,,,,,1187,1.2,,0.35233080211885554,0.35232,0.35232,0.35232,0.3558541101400441,0.3558432,0.3558432,0.3558432,6.335525808773867,,,,,,,
20:54:31.704,,,,,,14.343499602664382,,12.967535516630043,,3.837373946611112,3.837377,3.837377,3.837377,,,,,,,,,,,,,,,,,,-0.030806157471110162,21,
20:54:31.901,,,,,,,-0.65325,,,,,,,,,,,,,,,,,,,,,36,,,,,
20:54:32.369,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
20:54:32.582,10.875620784184141,10.875963279870534,10.875963279870534,10.875963279870534,10.866198679330665,,,,1.6460947033515492,,,,,,1106,1.1,,0.35284183061914115,0.352831,0.352831,0.352831,0.3563702489253326,0.35635931,0.35635931,0.35635931,6.439848244929676,,,,,,,
20:54:32.832,,,,,,14.351278313341167,,12.757467694442319,,3.843947009027779,3.84395,3.84395,3.84395,,,,,,,,,,,,,,,,,,-0.024575986688918472,21,
20:54:33.052,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,,42,,,,,
20:54:33.515,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:33.767,10.87787834720179,10.878221200921436,10.878221200921436,10.878221200921436,10.871374016579828,,,,1.6125245582058425,,,,,,995,1,,0.3533728624586605,0.353362,0.353362,0.353362,0.3569065910832471,0.35689562,0.35689562,0.35689562,6.308515193521123,,,,,,,
20:54:33.970,,,,,,14.35440351194431,,10.54247509812493,,3.8493258628611122,3.849329,3.849329,3.849329,,,,,,,,,,,,,,,,,,-0.030762603469577703,17,
20:54:34.177,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,29,,,,,
20:54:34.642,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.9607843137254901,,,
20:54:34.871,10.884201042606854,10.884541539540395,10.884541539540395,10.884541539540395,10.87514533539051,,,,0.9422020737561677,,,,,,842,0.8,,0.35366177524585374,0.353651,0.353651,0.353651,0.3571983929983123,0.35718751,0.35718751,0.35718751,3.686080976200018,,,,,,,
20:54:35.080,,,,,,14.356293282713791,,16.98149520751388,,3.854258785527779,3.854262,3.854262,3.854262,,,,,,,,,,,,,,,,,,-0.03734632263628632,16,
20:54:35.310,,,,,,,-0.49325,,,,,,,,,,,,,,,,,,,,,52,,,,,
20:54:35.784,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,11.764705882352942,,,
20:54:35.999,10.88102334693421,10.881352199837382,10.881352199837382,10.881352199837382,10.877061178423878,,,,1.7757449190866919,,,,,,885,0.9,,0.35421840966950396,0.354208,0.354208,0.354208,0.357760593766199,0.35775008,0.35775008,0.35775008,6.947065546921322,,,,,,,
20:54:36.232,,,,,,14.358248827051009,,9.010303128576137,,3.8593753548611125,3.859379,3.859379,3.859379,,,,,,,,,,,,,,,,,,-0.03128032084485009,16,
20:54:36.460,,,,,,,-0.09325000000000003,,,,,,,,,,,,,,,,,,,,,92,,,,,
20:54:36.924,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,13.333333333333334,,,
20:54:37.186,10.856034739993522,10.856352410019833,10.856352410019833,10.856352410019833,10.874641982556438,,,,3.8986018315765296,,,,,,1025,1,,0.3555050667481021,0.355495,0.355495,0.355495,0.35906011741558314,0.35904995,0.35904995,0.35904995,15.252101906190186,,,,,,,
20:54:37.463,,,,,,14.362875311021927,,4.617039845980142,,3.8655296868611124,3.865533,3.865533,3.865533,,,,,,,,,,,,,,,,,,,18,
20:54:37.709,,,,,,,-0.10325000000000004,,,,,,,,,,,,,,,,,,,,,91,,,,,
20:54:38.154,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,11.764705882352942,,,
20:54:38.377,10.826411673617763,10.826731758142037,10.826731758142037,10.826731758142037,10.868753815846198,,,,4.665092584041309,,,,,,1240,1.2,,0.3570462498004571,0.357036,0.357036,0.357036,0.3606167122984617,0.36060636,0.36060636,0.36060636,18.25076541987805,,,,,,,
20:54:38.607,,,,,,14.371891391270992,,4.7158763955208975,,3.872527965083335,3.872531,3.872531,3.872531,,,,,,,,,,,,,,,,,,,22,
20:54:38.855,,,,,,,-0.21325000000000002,,,,,,,,,,,,,,,,,,,,,80,,,,,
20:54:39.308,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,9.411764705882353,,,
20:54:39.521,10.800940800817383,10.801255696936902,10.801255696936902,10.801255696936902,10.860161739544967,,,,4.6865907065484125,,,,,,1417,1.4,,0.3585361716629604,0.358526,0.358526,0.358526,0.36212153337959,0.36211126,0.36211126,0.36211126,18.334870329647075,,,,,,,
20:54:39.748,,,,,,14.38554865879694,,5.547742832262072,,3.8807659141388906,3.880769,3.880769,3.880769,,,,,,,,,,,,,,,,,,0.06067806766508726,26,
20:54:39.980,,,,,,,-0.43325,,,,,,,,,,,,,,,,,,,,,58,,,,,
20:54:40.447,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7.8431372549019605,,,
20:54:40.676,10.788832993845997,10.789144601492387,10.789144601492387,10.789144601492387,10.851320476932097,,,,3.6351671457779546,,,,,,1516,1.5,,0.35970210275314285,0.359692,0.359692,0.359692,0.3632991237806743,0.36328892,0.36328892,0.36328892,14.221493281097464,,,,,,,
20:54:40.904,,,,,,14.401753068677948,,7.702534402722155,,3.8897670920277796,3.88977,3.88977,3.88977,,,,,,,,,,,,,,,,,,0.07275186751459366,28,
20:54:41.132,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,23,,,,,
20:54:41.582,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:41.809,10.80069784634501,10.801016299669564,10.801016299669564,10.801016299669564,10.843388967633013,,,,1.3920861174214727,,,,,,1464,1.5,,0.3601403490186598,0.36013,0.36013,0.36013,0.36374175250884644,0.36373130000000004,0.36373130000000004,0.36373130000000004,5.446116387966445,,,,,,,
20:54:42.038,,,,,,14.416410211490104,,19.395351812006748,,3.8982611802777796,3.898264,3.898264,3.898264,,,,,,,,,,,,,,,,,,,27,
20:54:42.286,,,,,,,-0.81325,,,,,,,,,,,,,,,,,,,,,20,,,,,
20:54:42.726,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:42.950,10.814523749577624,10.814842352027298,10.814842352027298,10.814842352027298,10.83660670635611,,,,1.0244682225500146,,,,,,1239,1.2,,0.36046535848885913,0.360455,0.360455,0.360455,0.36407001207374773,0.36405955,0.36405955,0.36405955,4.007922430916147,,,,,,,
20:54:43.190,,,,,,14.425376227478663,,21.474555789773124,,3.905302838222224,3.905306,3.905306,3.905306,,,,,,,,,,,,,,,,,,,22,
20:54:43.426,,,,,,,-0.7332500000000001,,,,,,,,,,,,,,,,,,,,,28,,,,,
20:54:43.871,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:44.106,10.82493586053866,10.825248988937213,10.825248988937213,10.825248988937213,10.830743382605997,,,,0.9464465748665445,,,,,,876,0.9,,0.3607691434421018,0.360759,0.360759,0.360759,0.36437683487652284,0.36436659,0.36436659,0.36436659,3.7026863045390312,,,,,,,
20:54:44.342,,,,,,14.427234981866796,,16.9053387955428,,3.9104220808888908,3.910425,3.910425,3.910425,,,,,,,,,,,,,,,,,,-0.061662538322136896,16,
20:54:44.559,,,,,,,-0.67325,,,,,,,,,,,,,,,,,,,,,34,,,,,
20:54:45.027,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:45.238,10.828297726352815,10.828602680549402,10.828602680549402,10.828602680549402,10.824564541614649,,,,1.1479446184882462,,,,,,875,0.9,,0.3611299005357141,0.36112,0.36112,0.36112,0.36474119954107126,0.3647312,0.3647312,0.3647312,4.490986528051051,,,,,,,
20:54:45.481,,,,,,14.422065147186975,,8.71122163817382,,3.913590860611113,3.913594,3.913594,3.913594,,,,,,,,,,,,,,,,,,-0.1114012710028455,10,
20:54:45.704,,,,,,,-0.67325,,,,,,,,,,,,,,,,,,,,,34,,,,,
20:54:46.165,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:46.396,10.826472368193404,10.826764857223479,10.826764857223479,10.826764857223479,10.818539190209403,,,,1.0994029603350288,,,,,,838,0.8,,0.3614834756433381,0.361474,0.361474,0.361474,0.3650983103997715,0.36508874,0.36508874,0.36508874,4.301081954864892,,,,,,,
20:54:46.622,,,,,,14.411074048733983,,4.547922991290031,,3.9151754614444463,3.915179,3.915179,3.915179,,,,,,,,,,,,,,,,,,-0.1359357101241353,5,
20:54:46.867,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:54:47.305,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:47.548,10.820380279411857,10.820672481648538,10.820672481648538,10.820672481648538,10.814593377840783,,,,1.0938079361440778,,,,,,859,0.9,,0.36183344395888983,0.361824,0.361824,0.361824,0.36545177839847875,0.36544224,0.36544224,0.36544224,4.279193112963466,,,,,,,
20:54:47.791,,,,,,14.397481237299727,,2.742711860891852,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,-0.1169851083644,3,
20:54:48.003,,,,,,,-0.67325,,,,,,,,,,,,,,,,,,,,,34,,,,,
20:54:48.442,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:48.666,10.812794133156244,10.81307846082481,10.81307846082481,10.81307846082481,10.813081929243653,,,,1.1059626438692476,,,,,,843,0.8,,0.3621771982540582,0.362168,0.362168,0.362168,0.3657989702365988,0.36578968,0.36578968,0.36578968,4.326744735025184,,,,,,,
20:54:48.903,,,,,,14.38113385734507,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,-0.09935306351088942,0,
20:54:49.122,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:54:49.602,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:49.831,10.802380787593286,10.802668564508698,10.802668564508698,10.802668564508698,10.813242268680282,,,,1.0772543818136087,,,,,,846,0.8,,0.36252633206026275,0.362517,0.362517,0.362517,0.3661515953808654,0.36614217,0.36614217,0.36614217,4.214432332441318,,,,,,,
20:54:50.055,,,,,,14.364304535029499,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,-0.06193031923461947,0,
20:54:50.282,,,,,,,-0.67325,,,,,,,,,,,,,,,,,,,,,34,,,,,
20:54:50.746,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:50.986,10.791517160914223,10.791802845001959,10.791802845001959,10.791802845001959,10.813541794285694,,,,1.1387610615403398,,,,,,868,0.9,,0.3628912808134461,0.362882,0.362882,0.362882,0.3665201936215806,0.36651081999999996,0.36651081999999996,0.36651081999999996,4.455058635826641,,,,,,,
20:54:51.217,,,,,,14.34728442330687,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,-0.030820036437787073,0,
20:54:51.442,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:54:51.892,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:52.104,10.78167495174461,10.78196815642612,10.78196815642612,10.78196815642612,10.811419787664498,,,,1.0670675791487045,,,,,,838,0.8,,0.36322255140985904,0.363213,0.363213,0.363213,0.3668547769239576,0.36684513,0.36684513,0.36684513,4.174579544427689,,,,,,,
20:54:52.345,,,,,,14.330834590389802,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,-0.018658820494415862,0,
20:54:52.570,,,,,,,-0.67325,,,,,,,,,,,,,,,,,,,,,34,,,,,
20:54:53.029,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:53.321,10.770364927953178,10.770670033058853,10.770670033058853,10.770670033058853,10.80649820408061,,,,1.1295775045924343,,,,,,861,0.9,,0.3636039735553026,0.363594,0.363594,0.363594,0.36724001329085565,0.36722994,0.36722994,0.36722994,4.419130743602235,,,,,,,
20:54:53.561,,,,,,14.313137684013196,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,0,0,
20:54:53.792,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:54:54.248,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:54.477,10.760160740873788,10.760459857283776,10.760459857283776,10.760459857283776,10.799287101121179,,,,1.0734343308142695,,,,,,843,0.8,,0.3639487902414395,0.363939,0.363939,0.363939,0.3675882781438539,0.36757839000000003,0.36757839000000003,0.36757839000000003,4.199487536936208,,,,,,,
20:54:54.719,,,,,,14.296353858921789,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,0,0,
20:54:54.937,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,32,,,,,
20:54:55.396,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:55.609,10.750394907412197,10.75068218629039,10.75068218629039,10.75068218629039,10.790622119845876,,,,1.0507841294343503,,,,,,851,0.9,,0.3642794072378063,0.36427,0.36427,0.36427,0.3679222013101843,0.3679127,0.3679127,0.3679127,4.110875466618024,,,,,,,
20:54:55.839,,,,,,14.280137459225159,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,0,0,
20:54:56.081,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:54:56.539,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:56.745,10.740303307295514,10.740598224962428,10.740598224962428,10.740598224962428,10.781043286741518,,,,1.0848944838122867,,,,,,852,0.9,,0.3646216845463147,0.364612,0.364612,0.364612,0.36826790139177784,0.36825812,0.36825812,0.36825812,4.24432192345154,,,,,,,
20:54:56.988,,,,,,14.263535954797211,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,0,0,
20:54:57.210,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:54:57.666,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:57.898,10.730144704438631,10.730444956529125,10.730444956529125,10.730444956529125,10.771015510869905,,,,1.0785277321467217,,,,,,847,0.8,,0.3649668846333911,0.364957,0.364957,0.364957,0.368616553479725,0.36860656999999997,0.36860656999999997,0.36860656999999997,4.2194139309430225,,,,,,,
20:54:58.129,,,,,,14.24707927678948,,,,3.9161474844444464,3.916151,3.916151,3.916151,,,,,,,,,,,,,,,,,,0,0,
20:54:58.366,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:54:58.805,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:54:59.029,10.720090182786405,10.720398906101577,10.720398906101577,10.720398906101577,10.760715986286945,,,,1.0899878851447387,,,,,,856,0.9,,0.36530919214958946,0.365299,0.365299,0.365299,0.36896228407108533,0.36895199,0.36895199,0.36895199,4.264248317458356,,,,,,,
